lDRB,lEFG,lFTA,lFTP,lMOL,lMOV,lORB,lPOSS,lRPI,lTO,lTOF,l_id,lconfTournWins,ldEff,lname,lnumGamesPlayed,loEff,lwinsVsTourney,wDRB,wEFG,wFTA,wFTP,wMOL,wMOV,wORB,wPOSS,wRPI,wTO,wTOF,w_id,wconfTournWins,wdEff,wname,wnumGamesPlayed,woEff,wwinsVsTourney
22.15625,0.701923077,23.5,0.663096423,2.916662578,12.43354839,13.03125,63.5875,22,13.3125,13.28125,1130_2006,3,102.659413,Boston College,32,114.2921213,3,22.75862069,0.490740741,21.62068966,0.755176861,1.548473595,15.42317708,13.48275862,65.23448276,2,11.27586207,15.72413793,1437_2006,2,97.51686375,Villanova,29,115.5732672,9
26.18181818,0.554545455,20.45454545,0.73021054,5.775419982,23.58796523,14.06060606,65.51515152,8,13.6969697,14.27272727,1400_2006,3,87.76505607,Texas,33,110.9565885,9,26.33333333,0.546296296,21.5,0.689000067,2.096326231,17.18541427,13.9,68.53333333,13,15.56666667,14.8,1261_2006,2,92.46995765,LSU,30,105.8043667,7
26.24242424,0.464912281,25.09090909,0.686237578,1.692307692,17.15265753,15.81818182,72.7030303,4,15.81818182,17.87878788,1272_2006,4,87.63605983,Memphis,33,107.6526565,8,22.09090909,0.683673469,19.21212121,0.699393876,2.593529595,12.36026351,10.87878788,62.10909091,10,14.54545455,14.27272727,1417_2006,4,95.29747133,UCLA,33,110.5799475,7
22.75862069,0.490740741,21.62068966,0.755176861,1.548473595,15.42317708,13.48275862,65.23448276,2,11.27586207,15.72413793,1437_2006,2,97.51686375,Villanova,29,115.5732672,9,24.63636364,0.62195122,22.60606061,0.748993148,1.069058516,19.30231729,10.60606061,67.70909091,15,14.87878788,16.27272727,1196_2006,4,95.16980817,Florida,33,116.5014558,7
28.66666667,0.440789474,25.5,0.690134708,1.426041667,18.92517378,16.3,70.2,3,14.2,13.83333333,1163_2006,1,92.3311233,Connecticut,30,114.8776452,12,24.8,0.43877551,17.96666667,0.674464293,6.986898972,17.2678499,10.1,63.48666667,26,13.2,13.93333333,1206_2006,1,90.32681777,George Mason,30,106.6225094,3
24.8,0.43877551,17.96666667,0.674464293,6.986898972,17.2678499,10.1,63.48666667,26,13.2,13.93333333,1206_2006,1,90.32681777,George Mason,30,106.6225094,3,24.63636364,0.62195122,22.60606061,0.748993148,1.069058516,19.30231729,10.60606061,67.70909091,15,14.87878788,16.27272727,1196_2006,4,95.16980817,Florida,33,116.5014558,7
26.33333333,0.546296296,21.5,0.689000067,2.096326231,17.18541427,13.9,68.53333333,13,15.56666667,14.8,1261_2006,2,92.46995765,LSU,30,105.8043667,7,22.09090909,0.683673469,19.21212121,0.699393876,2.593529595,12.36026351,10.87878788,62.10909091,10,14.54545455,14.27272727,1417_2006,4,95.29747133,UCLA,33,110.5799475,7
22.09090909,0.683673469,19.21212121,0.699393876,2.593529595,12.36026351,10.87878788,62.10909091,10,14.54545455,14.27272727,1417_2006,4,95.29747133,UCLA,33,110.5799475,7,24.63636364,0.62195122,22.60606061,0.748993148,1.069058516,19.30231729,10.60606061,67.70909091,15,14.87878788,16.27272727,1196_2006,4,95.16980817,Florida,33,116.5014558,7
23.70967742,0.542553191,24.09677419,0.666797649,19.43413658,6.54524166,12.61290323,67.3483871,171,17.5483871,15.06451613,1197_2007,4,103.9003238,Florida A&M,31,101.9073515,0,23.42424242,0.506578947,23.09090909,0.737342622,12.33383568,7.476530201,14.66666667,68.44848485,136,13.36363636,13.96969697,1310_2007,3,109.6238156,Niagara,33,113.0647256,1
21.36363636,0.424528302,22.06060606,0.738323412,7.397702192,12.53611137,9.393939394,65.58181818,53,11.81818182,15.60606061,1403_2007,2,101.4229305,Texas Tech,33,105.4931574,4,22.80645161,0.481818182,24.51612903,0.727157788,9.679827567,17.55537972,11.83870968,65.32258065,32,14.12903226,12.38709677,1130_2007,1,104.0820154,Boston College,31,111.2606855,4
24.5625,0.407692308,20.5,0.722654133,5.588046215,13.74878632,12.125,63.825,40,12.34375,14.53125,1330_2007,1,98.54190001,Old Dominion,32,111.1897363,2,20.93548387,0.59375,20.64516129,0.748381793,1.861538462,15.60246914,9,58.4516129,27,9.225806452,13.06451613,1139_2007,1,94.6040573,Butler,31,113.5629341,6
25.83870968,0.741666667,17.67741935,0.689380796,8.357878086,14.45220344,10.87096774,67.13548387,116,15.90322581,13.48387097,1125_2007,2,97.78604478,Belmont,31,110.4706193,0,22.53125,0.647727273,18.375,0.703254744,5.582589286,16.20671296,10.75,58.725,9,13.75,12.53125,1207_2007,4,94.74232849,Georgetown,32,114.1219071,10
27.09090909,0.572727273,22.60606061,0.752258717,5.007230075,17.99239416,10.51515152,69.40606061,61,14.03030303,13.57575758,1211_2007,2,100.0268686,Gonzaga,33,112.7953333,3,21.63333333,0.441176471,18.86666667,0.712685604,4.083398854,17.33780784,11.66666667,63.08,28,12.36666667,14.76666667,1231_2007,1,95.11765036,Indiana,30,108.2246608,5
25.93333333,0.566176471,19.93333333,0.68794962,10.38012153,13.53502563,12.6,66.20666667,63,14.6,11.7,1390_2007,0,99.68262342,Stanford,30,104.3356879,6,23.4516129,0.524193548,20.67741935,0.681543351,5.543354509,15.19828127,13.58064516,65.17419355,37,12.87096774,15.22580645,1257_2007,2,93.74571173,Louisville,31,106.2247737,2
26.74193548,0.5,20.35483871,0.770451191,8.888888889,14.19354839,13.03225806,71.46451613,48,14.64516129,16.74193548,1172_2007,2,92.11727632,Davidson,31,107.4825635,1,25.9375,0.447368421,23.53125,0.70444385,3.215730885,19.1051476,12.625,72.4125,16,15.78125,17.0625,1268_2007,1,90.50441238,Maryland,32,106.1367792,8
22.5,0.612068966,23.03125,0.670715121,3.600806194,14.58150334,14.25,66.9625,22,14.53125,17,1266_2007,2,94.55645878,Marquette,32,105.2287904,6,23.66666667,0.491071429,19.36363636,0.695573696,4.223957219,17.40415103,11.48484848,60.32121212,24,15.03030303,12.66666667,1277_2007,1,93.53405988,Michigan St,33,107.5378451,6
19.96666667,0.73255814,14.76666667,0.659480323,12.8081448,11.16491402,8.233333333,61.80666667,126,13.63333333,15.03333333,1184_2007,2,101.879692,E Kentucky,30,104.8664045,0,27.29411765,0.701923077,24.82352941,0.70949274,2.410787593,23.54254202,13.41176471,72.87058824,2,13.94117647,16.35294118,1314_2007,4,91.58598661,North Carolina,34,115.9912489,12
22.96969697,0.618644068,20.54545455,0.729449975,12.21428571,8.26473064,11.96969697,64.06666667,147,14.21212121,13.93939394,1148_2007,2,102.8039001,Central Conn,33,108.543151,0,24.51515152,0.5625,19.60606061,0.702469804,3.323660714,16.86942149,11.18181818,64.11515152,1,11.75757576,14.03030303,1326_2007,4,87.40014397,Ohio St,33,106.5602506,11
22.15625,0.7625,17.25,0.7290677,13.66479167,8.400389443,10.03125,61.65,72,12.25,13.78125,1460_2007,2,98.32468298,Wright St,32,103.3451041,3,23.55882353,0.319672131,20,0.664008628,3.025747563,13.84112562,12.20588235,62.44117647,5,11.70588235,12.47058824,1338_2007,2,97.80436136,Pittsburgh,34,111.2660741,5
22.44827586,0.569767442,21.27586207,0.670291846,13.04024768,13.19394157,10.68965517,66.85517241,88,13.96551724,16.17241379,1335_2007,3,98.51771018,Penn,29,108.2330197,0,25.5483871,0.566666667,21.83870968,0.717994129,1.684479831,22.83010873,10.19354839,64.99354839,17,12.51612903,15,1401_2007,1,89.2020001,Texas A&M,31,114.4789172,3
22.96428571,0.761363636,25.96428571,0.656188723,10.40996647,8.411470058,9.678571429,65.88571429,143,15.82142857,13.75,1451_2007,2,109.8522062,Weber St,28,110.9378286,0,21.83333333,0.572727273,18.03333333,0.653806955,1.219298246,15.05406399,11.06666667,63.98,3,12.2,15.4,1417_2007,0,91.94455838,UCLA,30,109.081523,13
23.8125,0.647540984,20.8125,0.689323056,3.688921875,16.72718743,11.28125,65.41875,15,15.375,15,1181_2007,0,95.12076141,Duke,32,108.5405921,8,21.27272727,0.521276596,22.90909091,0.718682591,2.697843257,13.95008413,12.06060606,64.22424242,44,11.39393939,16.42424242,1433_2007,3,97.23724539,VA Commonwealth,33,112.1752195,2
21.90322581,0.522727273,18.90322581,0.726092232,7.167810559,15.07934642,12.09677419,65.62580645,71,13.67741935,17,1203_2007,4,98.38463587,G Washington,31,108.9900897,1,23.1,0.609090909,18.9,0.738069827,11.35949859,11.88695082,10.13333333,67.99333333,46,12.46666667,15.43333333,1435_2007,0,102.1293584,Vanderbilt,30,108.100154,5
24.40625,0.632075472,24.53125,0.710068832,7.015588935,10.60449781,10.6875,65.8125,90,15.28125,13.96875,1331_2007,3,97.36870502,Oral Roberts,32,106.7607917,1,22.53125,0.549180328,17.625,0.711654806,2.489015716,11.54517022,7.84375,61.39375,25,10.3125,13.875,1450_2007,2,94.17394777,Washington St,32,105.8879608,6
25.375,0.598214286,20.40625,0.663560251,11.14079647,13.05449882,11.9375,67.50625,18,13.53125,13.25,1140_2007,3,101.2248739,BYU,32,112.4430822,3,22.90625,0.522727273,25.0625,0.736720233,3.630400366,17.62364525,10.90625,64.0875,33,12.875,14.25,1462_2007,2,100.6892876,Xavier,32,118.8171766,5
22.66666667,0.554794521,21.75757576,0.699794943,21.20608461,5.85277074,13.36363636,70.52121212,168,15.42424242,17.72727273,1238_2007,4,99.52513164,Jackson St,33,98.15817918,0,26.08823529,0.627272727,22.08823529,0.678258014,1.743758573,23.50054036,11.08823529,65.95294118,6,14,13.47058824,1196_2007,4,92.63803526,Florida,34,119.5998709,8
23.42424242,0.506578947,23.09090909,0.737342622,12.33383568,7.476530201,14.66666667,68.44848485,136,13.36363636,13.96969697,1310_2007,3,109.6238156,Niagara,33,113.0647256,1,27.32352941,0.513333333,21.52941176,0.665182073,3.950228833,21.21425388,13.05882353,68.84705882,11,14,16.79411765,1242_2007,4,87.49029901,Kansas,34,112.3889639,5
23.03225806,0.480392157,23.09677419,0.779509096,4.630826494,15.1579136,13.22580645,64.78709677,19,13.64516129,15.80645161,1437_2007,2,97.66280566,Villanova,31,108.8584303,5,25.65625,0.457746479,19.875,0.704132582,5.677404529,13.46760285,10.78125,67.04375,13,14.6875,13.15625,1246_2007,1,100.4893272,Kentucky,32,109.6996124,6
25.2,0.681818182,23.4,0.652838348,5.16018648,10.06075149,13.76666667,70.49333333,137,15.46666667,15.53333333,1317_2007,3,99.94380744,North Texas,30,105.6537788,0,25.12121212,0.637254902,25.78787879,0.615157293,4.628787879,20.42727273,14.78787879,69.98181818,8,13.57575758,18.03030303,1272_2007,4,84.7449992,Memphis,33,108.2275368,3
22.5,0.521276596,21.8125,0.748876993,7.084211032,15.73497988,10.28125,61.00625,20,12.84375,13.875,1166_2007,3,97.62708397,Creighton,32,108.3762562,2,26.5483871,0.608333333,18.80645161,0.755440806,1.629690586,12.7761801,11.61290323,66.32903226,23,13.03225806,11.51612903,1305_2007,2,101.0758538,Nevada,31,116.7091895,2
22.40625,0.625,15.25,0.691460528,8.084709619,9.350792508,8.03125,58.94375,92,13.34375,11.9375,1275_2007,3,96.48649492,Miami OH,32,100.10118,1,22.84848485,0.794642857,19.12121212,0.746680656,2.065700483,15.58312959,12.21212121,66.37575758,21,12.60606061,15.09090909,1332_2007,4,93.94051404,Oregon,33,108.3889242,8
25.16666667,0.408333333,23.96666667,0.744288564,5.471050642,13.31225045,12.36666667,68.25333333,14,13.73333333,12.36666667,1112_2007,1,102.0118803,Arizona,30,110.1726449,8,21.75,0.463636364,20.40625,0.692194536,8.972236399,18.28785603,11.1875,64.69375,42,14.21875,16.5,1345_2007,2,94.13570161,Purdue,32,104.265694,5
20.78787879,0.719512195,19.87878788,0.742149017,5.113645969,11.19467565,11.36363636,61.86060606,60,15.18181818,16.90909091,1221_2007,2,89.87443609,Holy Cross,33,100.832194,0,20.09375,0.62244898,21.125,0.690346409,4.757667824,9.299414058,9.375,59.79375,7,13.96875,15.03125,1356_2007,2,94.82051876,S Illinois,32,104.6620689,4
23.83333333,0.551470588,21.83333333,0.697363856,13.9316358,12.10630861,12.8,71.73333333,79,13.73333333,16.43333333,1253_2007,3,102.2447941,Long Beach St,30,111.6962021,0,21.96875,0.45,23.46875,0.639711925,6.126823309,13.66303442,13.59375,72.8875,12,14.59375,19.0625,1397_2007,1,99.64784508,Tennessee,32,106.6557749,6
24.625,0.584745763,29.09375,0.653858187,5.031823957,8.517416387,13.40625,70.48125,69,17.03125,16.6875,1308_2007,3,100.5329454,New Mexico St,32,108.3091832,1,26.18181818,0.471830986,24.48484848,0.727397017,3.250965518,18.95606431,14,70.15757576,26,12.27272727,14.24242424,1400_2007,2,101.2135973,Texas,33,115.4321477,4
22.61290323,0.6875,20.48387097,0.667779109,5.335823163,20.86797095,13.67741935,70,52,15.87096774,17.38709677,1210_2007,1,96.92851636,Georgia Tech,31,110.1295304,6,22.60606061,0.591666667,19.87878788,0.720856217,5.492819201,12.44015152,12.06060606,66.58787879,10,11.42424242,15.54545455,1424_2007,4,97.40506347,UNLV,33,109.2895073,5
24.29411765,0.4140625,20.88235294,0.698707758,6.287909473,16.0502579,11.23529412,66.94117647,35,15.32352941,13.97058824,1116_2007,4,97.59416429,Arkansas,34,105.8857283,4,24.67647059,0.5,20.79411765,0.692549259,7.552328187,13.95239965,9.323529412,67.17058824,47,14.70588235,14.64705882,1425_2007,2,93.43950895,USC,34,102.3948074,9
22.96875,0.558823529,17.875,0.700402587,10.36258948,10.13430889,11,62.775,78,13.375,14.125,1107_2007,3,100.2620883,Albany NY,32,106.2083201,0,25.51724138,0.508064516,24.79310345,0.734588917,5.668112853,15.18415638,13.48275862,68.74482759,55,13.72413793,13.48275862,1438_2007,0,102.7922637,Virginia,29,110.7901196,7
22.52941176,0.474358974,19.55882353,0.630145901,4.775278398,17.11264865,12.58823529,61.55882353,29,13.82352941,14.85294118,1228_2007,2,88.76100754,Illinois,34,99.91400849,7,22.48387097,0.491935484,21.74193548,0.661162561,4.818075937,19.57512378,11.06451613,64.63225806,34,10.96774194,15.12903226,1439_2007,1,99.2635689,Virginia Tech,31,109.6965856,8
25.67741935,0.551470588,24.19354839,0.740770123,2.880092593,21.48816426,12.67741935,68.83870968,31,12.93548387,14.96774194,1323_2007,2,97.72694159,Notre Dame,31,117.3726647,4,25.21428571,0.684615385,19.67857143,0.610915355,6.48125,15.03174603,11.85714286,65.58571429,70,13.32142857,14.21428571,1457_2007,1,95.58193288,Winthrop,28,112.7126131,1
24.16666667,0.72826087,25.2,0.722733664,11.23399123,14.07612146,11.2,67.98,81,16.36666667,15.43333333,1394_2007,4,104.2790738,TAM C. Christi,30,117.2378674,0,23.73529412,0.447368421,23.26470588,0.667970357,1.367058824,16.66897875,11.35294118,61.74705882,4,11.44117647,14.32352941,1458_2007,3,89.18588555,Wisconsin,34,108.9231977,9
25.9375,0.447368421,23.53125,0.70444385,3.215730885,19.1051476,12.625,72.4125,16,15.78125,17.0625,1268_2007,1,90.50441238,Maryland,32,106.1367792,8,20.93548387,0.59375,20.64516129,0.748381793,1.861538462,15.60246914,9,58.4516129,27,9.225806452,13.06451613,1139_2007,1,94.6040573,Butler,31,113.5629341,6
22.80645161,0.481818182,24.51612903,0.727157788,9.679827567,17.55537972,11.83870968,65.32258065,32,14.12903226,12.38709677,1130_2007,1,104.0820154,Boston College,31,111.2606855,4,22.53125,0.647727273,18.375,0.703254744,5.582589286,16.20671296,10.75,58.725,9,13.75,12.53125,1207_2007,4,94.74232849,Georgetown,32,114.1219071,10
23.66666667,0.491071429,19.36363636,0.695573696,4.223957219,17.40415103,11.48484848,60.32121212,24,15.03030303,12.66666667,1277_2007,1,93.53405988,Michigan St,33,107.5378451,6,27.29411765,0.701923077,24.82352941,0.70949274,2.410787593,23.54254202,13.41176471,72.87058824,2,13.94117647,16.35294118,1314_2007,4,91.58598661,North Carolina,34,115.9912489,12
22.90625,0.522727273,25.0625,0.736720233,3.630400366,17.62364525,10.90625,64.0875,33,12.875,14.25,1462_2007,2,100.6892876,Xavier,32,118.8171766,5,24.51515152,0.5625,19.60606061,0.702469804,3.323660714,16.86942149,11.18181818,64.11515152,1,11.75757576,14.03030303,1326_2007,4,87.40014397,Ohio St,33,106.5602506,11
21.27272727,0.521276596,22.90909091,0.718682591,2.697843257,13.95008413,12.06060606,64.22424242,44,11.39393939,16.42424242,1433_2007,3,97.23724539,VA Commonwealth,33,112.1752195,2,23.55882353,0.319672131,20,0.664008628,3.025747563,13.84112562,12.20588235,62.44117647,5,11.70588235,12.47058824,1338_2007,2,97.80436136,Pittsburgh,34,111.2660741,5
23.4516129,0.524193548,20.67741935,0.681543351,5.543354509,15.19828127,13.58064516,65.17419355,37,12.87096774,15.22580645,1257_2007,2,93.74571173,Louisville,31,106.2247737,2,25.5483871,0.566666667,21.83870968,0.717994129,1.684479831,22.83010873,10.19354839,64.99354839,17,12.51612903,15,1401_2007,1,89.2020001,Texas A&M,31,114.4789172,3
21.63333333,0.441176471,18.86666667,0.712685604,4.083398854,17.33780784,11.66666667,63.08,28,12.36666667,14.76666667,1231_2007,1,95.11765036,Indiana,30,108.2246608,5,21.83333333,0.572727273,18.03333333,0.653806955,1.219298246,15.05406399,11.06666667,63.98,3,12.2,15.4,1417_2007,0,91.94455838,UCLA,30,109.081523,13
22.53125,0.549180328,17.625,0.711654806,2.489015716,11.54517022,7.84375,61.39375,25,10.3125,13.875,1450_2007,2,94.17394777,Washington St,32,105.8879608,6,23.1,0.609090909,18.9,0.738069827,11.35949859,11.88695082,10.13333333,67.99333333,46,12.46666667,15.43333333,1435_2007,0,102.1293584,Vanderbilt,30,108.100154,5
21.75,0.463636364,20.40625,0.692194536,8.972236399,18.28785603,11.1875,64.69375,42,14.21875,16.5,1345_2007,2,94.13570161,Purdue,32,104.265694,5,26.08823529,0.627272727,22.08823529,0.678258014,1.743758573,23.50054036,11.08823529,65.95294118,6,14,13.47058824,1196_2007,4,92.63803526,Florida,34,119.5998709,8
25.65625,0.457746479,19.875,0.704132582,5.677404529,13.46760285,10.78125,67.04375,13,14.6875,13.15625,1246_2007,1,100.4893272,Kentucky,32,109.6996124,6,27.32352941,0.513333333,21.52941176,0.665182073,3.950228833,21.21425388,13.05882353,68.84705882,11,14,16.79411765,1242_2007,4,87.49029901,Kansas,34,112.3889639,5
26.5483871,0.608333333,18.80645161,0.755440806,1.629690586,12.7761801,11.61290323,66.32903226,23,13.03225806,11.51612903,1305_2007,2,101.0758538,Nevada,31,116.7091895,2,25.12121212,0.637254902,25.78787879,0.615157293,4.628787879,20.42727273,14.78787879,69.98181818,8,13.57575758,18.03030303,1272_2007,4,84.7449992,Memphis,33,108.2275368,3
25.21428571,0.684615385,19.67857143,0.610915355,6.48125,15.03174603,11.85714286,65.58571429,70,13.32142857,14.21428571,1457_2007,1,95.58193288,Winthrop,28,112.7126131,1,22.84848485,0.794642857,19.12121212,0.746680656,2.065700483,15.58312959,12.21212121,66.37575758,21,12.60606061,15.09090909,1332_2007,4,93.94051404,Oregon,33,108.3889242,8
22.48387097,0.491935484,21.74193548,0.661162561,4.818075937,19.57512378,11.06451613,64.63225806,34,10.96774194,15.12903226,1439_2007,1,99.2635689,Virginia Tech,31,109.6965856,8,20.09375,0.62244898,21.125,0.690346409,4.757667824,9.299414058,9.375,59.79375,7,13.96875,15.03125,1356_2007,2,94.82051876,S Illinois,32,104.6620689,4
25.51724138,0.508064516,24.79310345,0.734588917,5.668112853,15.18415638,13.48275862,68.74482759,55,13.72413793,13.48275862,1438_2007,0,102.7922637,Virginia,29,110.7901196,7,21.96875,0.45,23.46875,0.639711925,6.126823309,13.66303442,13.59375,72.8875,12,14.59375,19.0625,1397_2007,1,99.64784508,Tennessee,32,106.6557749,6
23.73529412,0.447368421,23.26470588,0.667970357,1.367058824,16.66897875,11.35294118,61.74705882,4,11.44117647,14.32352941,1458_2007,3,89.18588555,Wisconsin,34,108.9231977,9,22.60606061,0.591666667,19.87878788,0.720856217,5.492819201,12.44015152,12.06060606,66.58787879,10,11.42424242,15.54545455,1424_2007,4,97.40506347,UNLV,33,109.2895073,5
26.18181818,0.471830986,24.48484848,0.727397017,3.250965518,18.95606431,14,70.15757576,26,12.27272727,14.24242424,1400_2007,2,101.2135973,Texas,33,115.4321477,4,24.67647059,0.5,20.79411765,0.692549259,7.552328187,13.95239965,9.323529412,67.17058824,47,14.70588235,14.64705882,1425_2007,2,93.43950895,USC,34,102.3948074,9
20.09375,0.62244898,21.125,0.690346409,4.757667824,9.299414058,9.375,59.79375,7,13.96875,15.03125,1356_2007,2,94.82051876,S Illinois,32,104.6620689,4,27.32352941,0.513333333,21.52941176,0.665182073,3.950228833,21.21425388,13.05882353,68.84705882,11,14,16.79411765,1242_2007,4,87.49029901,Kansas,34,112.3889639,5
25.5483871,0.566666667,21.83870968,0.717994129,1.684479831,22.83010873,10.19354839,64.99354839,17,12.51612903,15,1401_2007,1,89.2020001,Texas A&M,31,114.4789172,3,25.12121212,0.637254902,25.78787879,0.615157293,4.628787879,20.42727273,14.78787879,69.98181818,8,13.57575758,18.03030303,1272_2007,4,84.7449992,Memphis,33,108.2275368,3
21.96875,0.45,23.46875,0.639711925,6.126823309,13.66303442,13.59375,72.8875,12,14.59375,19.0625,1397_2007,1,99.64784508,Tennessee,32,106.6557749,6,24.51515152,0.5625,19.60606061,0.702469804,3.323660714,16.86942149,11.18181818,64.11515152,1,11.75757576,14.03030303,1326_2007,4,87.40014397,Ohio St,33,106.5602506,11
23.55882353,0.319672131,20,0.664008628,3.025747563,13.84112562,12.20588235,62.44117647,5,11.70588235,12.47058824,1338_2007,2,97.80436136,Pittsburgh,34,111.2660741,5,21.83333333,0.572727273,18.03333333,0.653806955,1.219298246,15.05406399,11.06666667,63.98,3,12.2,15.4,1417_2007,0,91.94455838,UCLA,30,109.081523,13
